Links,subdir1,subdir2
https://www.datacamp.com/webinars/exploratory-data-analysis-in-python-for-beginners,webinars,exploratory-data-analysis-in-python-for-beginners
https://www.datacamp.com/webinars,webinars,
https://www.datacamp.com/webinars/building-a-capability-roadmap-for-ai,webinars,building-a-capability-roadmap-for-ai
https://www.datacamp.com/webinars/using-large-language-models-with-the-cohere-api,webinars,using-large-language-models-with-the-cohere-api
https://www.datacamp.com/webinars/best-practices-for-hiring-data-scientists,webinars,best-practices-for-hiring-data-scientists
https://www.datacamp.com/webinars/managing-machine-learning-models-with-mlflow,webinars,managing-machine-learning-models-with-mlflow
https://www.datacamp.com/webinars/retrieval-augmented-generation-with-llamaindex,webinars,retrieval-augmented-generation-with-llamaindex
https://www.datacamp.com/webinars/the-secret-to-successful-data-literacy-programs,webinars,the-secret-to-successful-data-literacy-programs
https://www.datacamp.com/webinars/fine-tuning-gpt3point5-with-the-openai-api,webinars,fine-tuning-gpt3point5-with-the-openai-api
https://www.datacamp.com/webinars/modernizing-sales-analytics-with-snowflake,webinars,modernizing-sales-analytics-with-snowflake
https://www.datacamp.com/webinars/fine-tuning-your-own-llama-2-model,webinars,fine-tuning-your-own-llama-2-model
https://www.datacamp.com/webinars/unleashing-the-synergy-of-LLMs-and-knowledge-graphs,webinars,unleashing-the-synergy-of-LLMs-and-knowledge-graphs
https://www.datacamp.com/webinars/dashboard-design-tableau,webinars,dashboard-design-tableau
https://www.datacamp.com/webinars/gender-bias-text-analysis-python,webinars,gender-bias-text-analysis-python
https://www.datacamp.com/webinars/data-analysis-julia-absolute-beginners,webinars,data-analysis-julia-absolute-beginners
