Links,subdir1,subdir2
https://www.datacamp.com/instructors/maciej-5200a2df-6a34-49e0-b69a-a2a03fdb94a6,instructors,maciej-5200a2df-6a34-49e0-b69a-a2a03fdb94a6
https://www.datacamp.com/instructors/shaewy,instructors,shaewy
https://www.datacamp.com/instructors/wjakethompson,instructors,wjakethompson
https://www.datacamp.com/instructors/arturoopsetmoen,instructors,arturoopsetmoen
https://www.datacamp.com/instructors/babakhin,instructors,babakhin
https://www.datacamp.com/instructors/2112bjt,instructors,2112bjt
https://www.datacamp.com/instructors/timogrossenbacher,instructors,timogrossenbacher
https://www.datacamp.com/instructors/lijiaxiang,instructors,lijiaxiang
https://www.datacamp.com/instructors/goran14b1251849544c2098918c3527e09d69,instructors,goran14b1251849544c2098918c3527e09d69
https://www.datacamp.com/instructors/erin52bb6dbcce0848709fc031fd8632fc83,instructors,erin52bb6dbcce0848709fc031fd8632fc83
https://www.datacamp.com/instructors/jiwonjeong,instructors,jiwonjeong
https://www.datacamp.com/instructors/izzyweber-9bc35945-95bd-423b-833e-40780c76586f,instructors,izzyweber-9bc35945-95bd-423b-833e-40780c76586f
https://www.datacamp.com/instructors/alexlevinml,instructors,alexlevinml
https://www.datacamp.com/instructors/ravibhadauria-0742811b-60bc-4538-9f33-f27f342dba5b,instructors,ravibhadauria-0742811b-60bc-4538-9f33-f27f342dba5b
https://www.datacamp.com/instructors/daattali,instructors,daattali
https://www.datacamp.com/instructors/spannbaueradam,instructors,spannbaueradam
https://www.datacamp.com/instructors/philippejulien33,instructors,philippejulien33
https://www.datacamp.com/instructors/albertdefusco,instructors,albertdefusco
https://www.datacamp.com/instructors/jiveshthegreat068,instructors,jiveshthegreat068
https://www.datacamp.com/instructors/yashas,instructors,yashas
https://www.datacamp.com/instructors/almoghazy1,instructors,almoghazy1
https://www.datacamp.com/instructors/tammy3141,instructors,tammy3141
https://www.datacamp.com/instructors/davidventuri,instructors,davidventuri
https://www.datacamp.com/instructors/alanlastmile,instructors,alanlastmile
https://www.datacamp.com/instructors/marcdotson,instructors,marcdotson
https://www.datacamp.com/instructors/wconnell93,instructors,wconnell93
https://www.datacamp.com/instructors/maggiematsui,instructors,maggiematsui
https://www.datacamp.com/instructors/clairemckaybowen,instructors,clairemckaybowen
https://www.datacamp.com/instructors/sumedhpanchadhar,instructors,sumedhpanchadhar
https://www.datacamp.com/instructors/andreabrezger,instructors,andreabrezger
https://www.datacamp.com/instructors/leosouliotis,instructors,leosouliotis
https://www.datacamp.com/instructors/alexanderjscriven,instructors,alexanderjscriven
https://www.datacamp.com/instructors/feaselkl,instructors,feaselkl
https://www.datacamp.com/instructors/vitomedina-e399a076-a2b5-4aae-8949-381e2d248434,instructors,vitomedina-e399a076-a2b5-4aae-8949-381e2d248434
https://www.datacamp.com/instructors/sk-sightless,instructors,sk-sightless
https://www.datacamp.com/instructors/louisb5f1cc87f6634286ae04b84ef2a333fb,instructors,louisb5f1cc87f6634286ae04b84ef2a333fb
https://www.datacamp.com/instructors/susanwsun,instructors,susanwsun
https://www.datacamp.com/instructors/larshulstaert,instructors,larshulstaert
https://www.datacamp.com/instructors/richmajerus,instructors,richmajerus
https://www.datacamp.com/instructors/brownhr,instructors,brownhr
https://www.datacamp.com/instructors/violetamisheva,instructors,violetamisheva
https://www.datacamp.com/instructors/mona-kay,instructors,mona-kay
