Links,subdir1,subdir2
https://www.datacamp.com/podcast/building-high-impact-data-teams-at-capital-one,podcast,building-high-impact-data-teams-at-capital-one
https://www.datacamp.com/podcast/data-security-data-privacy-and-the-gdpr,podcast,data-security-data-privacy-and-the-gdpr
https://www.datacamp.com/podcast/data-science-at-the-bbc,podcast,data-science-at-the-bbc
https://www.datacamp.com/podcast/dataframed-careers-series-1-launching-a-data-career-in-2022,podcast,dataframed-careers-series-1-launching-a-data-career-in-2022
https://www.datacamp.com/podcast/the-gradual-process-of-building-a-data-strategy,podcast,the-gradual-process-of-building-a-data-strategy
https://www.datacamp.com/podcast/how-data-science-and-machine-learning-are-shaping-digital-advertising,podcast,how-data-science-and-machine-learning-are-shaping-digital-advertising
https://www.datacamp.com/podcast/data-science-at-airbnb,podcast,data-science-at-airbnb
https://www.datacamp.com/podcast/how-data-science-is-transforming-the-healthcare-industry,podcast,how-data-science-is-transforming-the-healthcare-industry
https://www.datacamp.com/podcast/data-science-at-stitch-fix,podcast,data-science-at-stitch-fix
https://www.datacamp.com/podcast/how-data-science-enables-better-decisions-at-merck,podcast,how-data-science-enables-better-decisions-at-merck
https://www.datacamp.com/podcast/data-science-epidemiology-and-public-health,podcast,data-science-epidemiology-and-public-health
https://www.datacamp.com/podcast/data-science-tool-building,podcast,data-science-tool-building
https://www.datacamp.com/podcast/the-rise-of-hybrid-jobs-and-the-future-of-data-skills,podcast,the-rise-of-hybrid-jobs-and-the-future-of-data-skills
https://www.datacamp.com/podcast/data-science-astronomy-and-the-open-source,podcast,data-science-astronomy-and-the-open-source
https://www.datacamp.com/podcast/building-high-performing-data-teams,podcast,building-high-performing-data-teams
https://www.datacamp.com/podcast/decision-intelligence-and-data-science,podcast,decision-intelligence-and-data-science
https://www.datacamp.com/podcast/providing-financial-inclusion-with-data-science,podcast,providing-financial-inclusion-with-data-science
https://www.datacamp.com/podcast/chatbots-conversational-software-and-data-science,podcast,chatbots-conversational-software-and-data-science
https://www.datacamp.com/podcast/women-in-data-science,podcast,women-in-data-science
https://www.datacamp.com/podcast/election-forecasting-and-polling,podcast,election-forecasting-and-polling
